# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# Bands for all spins
# E_F               =    -5.8514
# k_min, k_max      =     0.0000    0.0969
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =   1812     2    31
# Using min_band, max_band =      1  1812
# Total number of bands =   1812
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.083965    -23.991400  1
      0.087194    -23.987200  1
      0.090423    -23.983500  1
      0.093653    -23.988100  1
      0.096882    -23.991100  1


      0.000000    -24.001700  1
      0.003229    -23.997000  1
      0.006459    -23.988100  1
      0.009688    -23.978300  1
      0.012918    -23.968000  1
      0.016147    -23.957500  1
      0.019376    -23.946700  1
      0.022606    -23.935700  1
      0.025835    -23.924600  1
      0.029065    -23.913300  1
      0.032294    -23.901800  1
      0.035523    -23.890300  1
      0.038753    -23.879700  1
      0.041982    -23.885600  1
      0.045212    -23.893200  1
      0.048441    -23.900700  1
      0.051670    -23.908000  1
      0.054900    -23.915200  1
      0.058129    -23.922300  1
      0.061359    -23.929100  1
      0.064588    -23.935800  1
      0.067817    -23.942400  1
      0.071047    -23.948700  1
      0.074276    -23.954900  1
      0.077506    -23.961000  1
      0.080735    -23.966800  1
      0.083965    -23.972500  1
      0.087194    -23.978000  1
      0.090423    -23.982900  1
      0.093653    -23.979400  1
      0.096882    -23.977500  1


      0.000000    -23.777500  1
      0.003229    -23.782400  1
      0.006459    -23.791000  1
      0.009688    -23.800100  1
      0.012918    -23.809200  1
      0.016147    -23.818200  1
      0.019376    -23.827100  1
      0.022606    -23.835900  1
      0.025835    -23.844500  1
      0.029065    -23.853000  1
      0.032294    -23.861300  1
      0.035523    -23.869400  1
      0.038753    -23.876300  1
      0.041982    -23.867800  1
      0.045212    -23.871600  1
      0.048441    -23.878900  1
      0.051670    -23.886100  1
      0.054900    -23.893300  1
      0.058129    -23.900300  1
      0.061359    -23.907100  1
      0.064588    -23.913800  1
      0.067817    -23.920300  1
      0.071047    -23.926600  1
      0.074276    -23.932800  1
      0.077506    -23.938700  1
      0.080735    -23.944500  1
      0.083965    -23.950100  1
      0.087194    -23.955400  1
      0.090423    -23.960400  1
      0.093653    -23.964600  1
      0.096882    -23.966600  1


      0.000000    -23.763200  1
      0.003229    -23.762500  1
      0.006459    -23.770100  1
      0.009688    -23.778800  1
      0.012918    -23.787700  1
      0.016147    -23.796600  1
      0.019376    -23.805400  1
      0.022606    -23.814100  1
      0.025835    -23.822700  1
      0.029065    -23.831100  1
      0.032294    -23.839400  1
      0.035523    -23.847500  1
      0.038753    -23.855300  1
      0.041982    -23.861700  1
      0.045212    -23.853400  1
      0.048441    -23.841300  1
      0.051670    -23.828900  1
      0.054900    -23.816300  1
      0.058129    -23.803500  1
      0.061359    -23.790600  1
      0.064588    -23.777400  1
      0.067817    -23.764200  1
      0.071047    -23.750700  1
      0.074276    -23.737100  1
      0.077506    -23.723400  1
      0.080735    -23.709500  1
      0.083965    -23.695500  1
      0.087194    -23.681300  1
      0.090423    -23.667000  1
      0.093653    -23.652600  1
      0.096882    -23.640600  1


      0.000000    -23.757900  1
      0.003229    -23.757500  1
      0.006459    -23.748700  1
      0.009688    -23.738900  1
      0.012918    -23.728600  1
      0.016147    -23.718200  1
      0.019376    -23.707500  1
      0.022606    -23.696600  1
      0.025835    -23.685600  1
      0.029065    -23.674400  1
      0.032294    -23.663000  1
      0.035523    -23.651500  1
      0.038753    -23.639800  1
      0.041982    -23.636200  1
      0.045212    -23.636200  1
      0.048441    -23.636200  1
      0.051670    -23.636200  1
      0.054900    -23.636100  1
      0.058129    -23.636100  1
      0.061359    -23.636100  1
      0.064588    -23.636100  1
      0.067817    -23.636100  1
      0.071047    -23.636100  1
      0.074276    -23.636100  1
      0.077506    -23.636100  1
      0.080735    -23.636100  1
      0.083965    -23.636100  1
      0.087194    -23.636100  1
      0.090423    -23.636100  1
      0.093653    -23.636100  1
      0.096882    -23.635900  1


      0.000000    -23.738100  1
      0.003229    -23.734000  1
      0.006459    -23.725700  1
      0.009688    -23.716100  1
      0.012918    -23.706100  1
      0.016147    -23.695800  1
      0.019376    -23.685200  1
      0.022606    -23.674400  1
      0.025835    -23.663500  1
      0.029065    -23.652400  1
      0.032294    -23.641700  1
      0.035523    -23.636700  1
      0.038753    -23.636300  1
      0.041982    -23.627900  1
      0.045212    -23.615900  1
      0.048441    -23.603700  1
      0.051670    -23.591400  1
      0.054900    -23.578900  1
      0.058129    -23.566300  1
      0.061359    -23.553500  1
      0.064588    -23.540500  1
      0.067817    -23.527400  1
      0.071047    -23.515300  1
      0.074276    -23.531000  1
      0.077506    -23.546600  1
      0.080735    -23.562100  1
      0.083965    -23.577500  1
      0.087194    -23.592700  1
      0.090423    -23.607800  1
      0.093653    -23.622600  1
      0.096882    -23.634900  1


      0.000000    -23.636000  1
      0.003229    -23.636000  1
      0.006459    -23.636000  1
      0.009688    -23.636000  1
      0.012918    -23.636000  1
      0.016147    -23.636000  1
      0.019376    -23.636000  1
      0.022606    -23.635900  1
      0.025835    -23.635900  1
      0.029065    -23.635800  1
      0.032294    -23.635200  1
      0.035523    -23.628600  1
      0.038753    -23.617300  1
      0.041982    -23.605600  1
      0.045212    -23.593700  1
      0.048441    -23.581600  1
      0.051670    -23.569300  1
      0.054900    -23.556800  1
      0.058129    -23.544200  1
      0.061359    -23.531500  1
      0.064588    -23.518600  1
      0.067817    -23.506000  1
      0.071047    -23.514100  1
      0.074276    -23.500800  1
      0.077506    -23.487300  1
      0.080735    -23.473600  1
      0.083965    -23.459700  1
      0.087194    -23.445700  1
      0.090423    -23.431600  1
      0.093653    -23.417300  1
      0.096882    -23.403900  1


      0.000000    -23.334000  1
      0.003229    -23.333900  1
      0.006459    -23.333700  1
      0.009688    -23.333300  1
      0.012918    -23.332700  1
      0.016147    -23.332000  1
      0.019376    -23.331200  1
      0.022606    -23.330200  1
      0.025835    -23.329000  1
      0.029065    -23.327800  1
      0.032294    -23.326800  1
      0.035523    -23.333500  1
      0.038753    -23.349800  1
      0.041982    -23.366700  1
      0.045212    -23.383700  1
      0.048441    -23.400500  1
      0.051670    -23.417300  1
      0.054900    -23.433900  1
      0.058129    -23.450400  1
      0.061359    -23.466700  1
      0.064588    -23.482900  1
      0.067817    -23.498600  1
      0.071047    -23.492100  1
      0.074276    -23.478800  1
      0.077506    -23.465400  1
      0.080735    -23.451700  1
      0.083965    -23.438000  1
      0.087194    -23.424100  1
      0.090423    -23.410000  1
      0.093653    -23.396000  1
      0.096882    -23.401900  1


      0.000000    -23.324500  1
      0.003229    -23.324400  1
      0.006459    -23.324200  1
      0.009688    -23.323800  1
      0.012918    -23.323300  1
      0.016147    -23.322600  1
      0.019376    -23.321800  1
      0.022606    -23.320800  1
      0.025835    -23.319700  1
      0.029065    -23.318700  1
      0.032294    -23.319000  1
      0.035523    -23.323400  1
      0.038753    -23.322200  1
      0.041982    -23.320400  1
      0.045212    -23.318300  1
      0.048441    -23.316000  1
      0.051670    -23.313600  1
      0.054900    -23.311000  1
      0.058129    -23.308300  1
      0.061359    -23.305400  1
      0.064588    -23.302400  1
      0.067817    -23.299200  1
      0.071047    -23.295900  1
      0.074276    -23.298000  1
      0.077506    -23.313300  1
      0.080735    -23.328600  1
      0.083965    -23.343700  1
      0.087194    -23.358700  1
      0.090423    -23.373600  1
      0.093653    -23.388200  1
      0.096882    -23.384500  1


      0.000000    -23.144000  1
      0.003229    -23.154500  1
      0.006459    -23.171400  1
      0.009688    -23.189200  1
      0.012918    -23.207200  1
      0.016147    -23.225200  1
      0.019376    -23.243100  1
      0.022606    -23.260900  1
      0.025835    -23.278500  1
      0.029065    -23.295800  1
      0.032294    -23.311100  1
      0.035523    -23.314000  1
      0.038753    -23.312700  1
      0.041982    -23.310900  1
      0.045212    -23.308800  1
      0.048441    -23.306600  1
      0.051670    -23.304200  1
      0.054900    -23.301600  1
      0.058129    -23.298900  1
      0.061359    -23.296100  1
      0.064588    -23.293100  1
      0.067817    -23.290000  1
      0.071047    -23.287000  1
      0.074276    -23.292600  1
      0.077506    -23.294300  1
      0.080735    -23.307900  1
      0.083965    -23.322600  1
      0.087194    -23.337400  1
      0.090423    -23.352000  1
      0.093653    -23.366400  1
      0.096882    -23.378100  1


      0.000000    -23.131700  1
      0.003229    -23.129500  1
      0.006459    -23.129000  1
      0.009688    -23.129200  1
      0.012918    -23.129800  1
      0.016147    -23.130800  1
      0.019376    -23.132100  1
      0.022606    -23.134100  1
      0.025835    -23.136700  1
      0.029065    -23.140300  1
      0.032294    -23.144800  1
      0.035523    -23.150200  1
      0.038753    -23.156200  1
      0.041982    -23.162700  1
      0.045212    -23.169400  1
      0.048441    -23.176600  1
      0.051670    -23.187200  1
      0.054900    -23.202800  1
      0.058129    -23.218800  1
      0.061359    -23.234900  1
      0.064588    -23.250800  1
      0.067817    -23.266600  1
      0.071047    -23.282200  1
      0.074276    -23.284400  1
      0.077506    -23.287200  1
      0.080735    -23.284300  1
      0.083965    -23.280500  1
      0.087194    -23.276500  1
      0.090423    -23.272400  1
      0.093653    -23.268600  1
      0.096882    -23.266400  1


      0.000000    -23.116300  1
      0.003229    -23.107900  1
      0.006459    -23.091500  1
      0.009688    -23.079000  1
      0.012918    -23.087000  1
      0.016147    -23.095200  1
      0.019376    -23.103400  1
      0.022606    -23.111300  1
      0.025835    -23.119100  1
      0.029065    -23.126700  1
      0.032294    -23.134000  1
      0.035523    -23.141100  1
      0.038753    -23.148100  1
      0.041982    -23.155000  1
      0.045212    -23.162000  1
      0.048441    -23.169600  1
      0.051670    -23.181400  1
      0.054900    -23.189300  1
      0.058129    -23.200500  1
      0.061359    -23.215100  1
      0.064588    -23.230200  1
      0.067817    -23.245500  1
      0.071047    -23.260600  1
      0.074276    -23.274600  1
      0.077506    -23.278200  1
      0.080735    -23.275100  1
      0.083965    -23.271400  1
      0.087194    -23.267600  1
      0.090423    -23.263800  1
      0.093653    -23.260600  1
      0.096882    -23.259600  1


      0.000000    -23.060400  1
      0.003229    -23.063800  1
      0.006459    -23.070800  1
      0.009688    -23.073400  1
      0.012918    -23.072000  1
      0.016147    -23.079400  1
      0.019376    -23.086600  1
      0.022606    -23.093200  1
      0.025835    -23.099100  1
      0.029065    -23.104300  1
      0.032294    -23.108800  1
      0.035523    -23.112900  1
      0.038753    -23.119200  1
      0.041982    -23.135800  1
      0.045212    -23.152400  1
      0.048441    -23.168100  1
      0.051670    -23.176600  1
      0.054900    -23.185900  1
      0.058129    -23.194500  1
      0.061359    -23.201300  1
      0.064588    -23.207600  1
      0.067817    -23.213800  1
      0.071047    -23.219800  1
      0.074276    -23.225600  1
      0.077506    -23.231300  1
      0.080735    -23.236800  1
      0.083965    -23.242100  1
      0.087194    -23.247200  1
      0.090423    -23.252000  1
      0.093653    -23.256300  1
      0.096882    -23.257900  1


      0.000000    -23.044500  1
      0.003229    -23.048600  1
      0.006459    -23.056000  1
      0.009688    -23.063600  1
      0.012918    -23.054200  1
      0.016147    -23.035400  1
      0.019376    -23.016600  1
      0.022606    -23.032600  1
      0.025835    -23.050100  1
      0.029065    -23.067500  1
      0.032294    -23.084800  1
      0.035523    -23.101900  1
      0.038753    -23.117100  1
      0.041982    -23.124400  1
      0.045212    -23.135500  1
      0.048441    -23.149200  1
      0.051670    -23.163200  1
      0.054900    -23.175500  1
      0.058129    -23.184400  1
      0.061359    -23.191600  1
      0.064588    -23.198100  1
      0.067817    -23.204300  1
      0.071047    -23.210300  1
      0.074276    -23.216100  1
      0.077506    -23.221700  1
      0.080735    -23.227100  1
      0.083965    -23.232300  1
      0.087194    -23.237300  1
      0.090423    -23.241900  1
      0.093653    -23.245700  1
      0.096882    -23.247500  1


      0.000000    -23.039300  1
      0.003229    -23.035700  1
      0.006459    -23.028100  1
      0.009688    -23.019400  1
      0.012918    -23.010100  1
      0.016147    -23.000600  1
      0.019376    -23.014600  1
      0.022606    -23.008200  1
      0.025835    -23.025300  1
      0.029065    -23.042200  1
      0.032294    -23.058800  1
      0.035523    -23.074600  1
      0.038753    -23.089000  1
      0.041982    -23.100300  1
      0.045212    -23.106800  1
      0.048441    -23.110100  1
      0.051670    -23.112000  1
      0.054900    -23.113100  1
      0.058129    -23.114000  1
      0.061359    -23.114600  1
      0.064588    -23.115000  1
      0.067817    -23.115400  1
      0.071047    -23.115700  1
      0.074276    -23.115900  1
      0.077506    -23.116100  1
      0.080735    -23.116200  1
      0.083965    -23.116300  1
      0.087194    -23.116400  1
      0.090423    -23.116500  1
      0.093653    -23.116500  1
      0.096882    -23.116500  1


      0.000000    -23.029200  1
      0.003229    -23.025000  1
      0.006459    -23.017000  1
      0.009688    -23.008000  1
      0.012918    -22.998700  1
      0.016147    -22.997000  1
      0.019376    -22.991300  1
      0.022606    -22.996700  1
      0.025835    -22.977400  1
      0.029065    -22.960200  1
      0.032294    -22.949200  1
      0.035523    -22.938400  1
      0.038753    -22.927500  1
      0.041982    -22.916400  1
      0.045212    -22.905200  1
      0.048441    -22.893900  1
      0.051670    -22.882400  1
      0.054900    -22.870700  1
      0.058129    -22.859000  1
      0.061359    -22.847100  1
      0.064588    -22.835000  1
      0.067817    -22.822800  1
      0.071047    -22.810500  1
      0.074276    -22.798000  1
      0.077506    -22.785400  1
      0.080735    -22.772700  1
      0.083965    -22.759800  1
      0.087194    -22.746800  1
      0.090423    -22.733700  1
      0.093653    -22.720500  1
      0.096882    -22.708400  1


      0.000000    -22.906900  1
      0.003229    -22.925000  1
      0.006459    -22.943200  1
      0.009688    -22.961300  1
      0.012918    -22.979300  1
      0.016147    -22.989000  1
      0.019376    -22.989900  1
      0.022606    -22.980300  1
      0.025835    -22.970000  1
      0.029065    -22.957100  1
      0.032294    -22.938900  1
      0.035523    -22.927300  1
      0.038753    -22.916400  1
      0.041982    -22.905300  1
      0.045212    -22.894100  1
      0.048441    -22.882800  1
      0.051670    -22.871300  1
      0.054900    -22.859700  1
      0.058129    -22.848000  1
      0.061359    -22.836100  1
      0.064588    -22.824000  1
      0.067817    -22.811800  1
      0.071047    -22.799500  1
      0.074276    -22.787100  1
      0.077506    -22.774500  1
      0.080735    -22.761800  1
      0.083965    -22.748900  1
      0.087194    -22.735900  1
      0.090423    -22.722800  1
      0.093653    -22.709600  1
      0.096882    -22.705700  1


      0.000000    -22.906400  1
      0.003229    -22.901400  1
      0.006459    -22.919500  1
      0.009688    -22.937500  1
      0.012918    -22.955400  1
      0.016147    -22.973100  1
      0.019376    -22.979100  1
      0.022606    -22.969100  1
      0.025835    -22.958800  1
      0.029065    -22.948300  1
      0.032294    -22.936600  1
      0.035523    -22.917600  1
      0.038753    -22.897700  1
      0.041982    -22.877600  1
      0.045212    -22.857500  1
      0.048441    -22.837200  1
      0.051670    -22.816800  1
      0.054900    -22.796300  1
      0.058129    -22.775700  1
      0.061359    -22.755100  1
      0.064588    -22.734300  1
      0.067817    -22.713500  1
      0.071047    -22.692600  1
      0.074276    -22.671600  1
      0.077506    -22.650600  1
      0.080735    -22.638300  1
      0.083965    -22.652200  1
      0.087194    -22.666100  1
      0.090423    -22.679800  1
      0.093653    -22.693400  1
      0.096882    -22.697300  1


      0.000000    -22.884300  1
      0.003229    -22.888100  1
      0.006459    -22.869500  1
      0.009688    -22.850900  1
      0.012918    -22.832100  1
      0.016147    -22.813200  1
      0.019376    -22.794200  1
      0.022606    -22.775100  1
      0.025835    -22.755900  1
      0.029065    -22.736600  1
      0.032294    -22.717200  1
      0.035523    -22.697700  1
      0.038753    -22.678100  1
      0.041982    -22.658400  1
      0.045212    -22.638600  1
      0.048441    -22.618800  1
      0.051670    -22.598900  1
      0.054900    -22.578800  1
      0.058129    -22.558800  1
      0.061359    -22.551500  1
      0.064588    -22.566200  1
      0.067817    -22.580800  1
      0.071047    -22.595300  1
      0.074276    -22.609700  1
      0.077506    -22.623900  1
      0.080735    -22.629900  1
      0.083965    -22.641300  1
      0.087194    -22.655200  1
      0.090423    -22.669000  1
      0.093653    -22.682600  1
      0.096882    -22.694900  1


      0.000000    -22.881700  1
      0.003229    -22.864600  1
      0.006459    -22.846100  1
      0.009688    -22.827500  1
      0.012918    -22.808700  1
      0.016147    -22.789900  1
      0.019376    -22.770900  1
      0.022606    -22.751800  1
      0.025835    -22.732700  1
      0.029065    -22.713400  1
      0.032294    -22.694000  1
      0.035523    -22.674500  1
      0.038753    -22.655000  1
      0.041982    -22.635300  1
      0.045212    -22.615500  1
      0.048441    -22.595700  1
      0.051670    -22.575800  1
      0.054900    -22.555800  1
      0.058129    -22.537500  1
      0.061359    -22.540600  1
      0.064588    -22.555300  1
      0.067817    -22.570000  1
      0.071047    -22.584500  1
      0.074276    -22.598800  1
      0.077506    -22.613100  1
      0.080735    -22.626600  1
      0.083965    -22.608200  1
      0.087194    -22.586900  1
      0.090423    -22.565600  1
      0.093653    -22.544300  1
      0.096882    -22.523900  1


      0.000000    -22.314500  1
      0.003229    -22.314500  1
      0.006459    -22.314500  1
      0.009688    -22.314500  1
      0.012918    -22.316800  1
      0.016147    -22.333200  1
      0.019376    -22.349400  1
      0.022606    -22.365600  1
      0.025835    -22.381700  1
      0.029065    -22.397700  1
      0.032294    -22.413500  1
      0.035523    -22.429300  1
      0.038753    -22.444900  1
      0.041982    -22.460500  1
      0.045212    -22.475900  1
      0.048441    -22.491200  1
      0.051670    -22.506400  1
      0.054900    -22.521500  1
      0.058129    -22.534700  1
      0.061359    -22.538400  1
      0.064588    -22.518300  1
      0.067817    -22.498000  1
      0.071047    -22.477600  1
      0.074276    -22.457100  1
      0.077506    -22.436600  1
      0.080735    -22.416000  1
      0.083965    -22.436700  1
      0.087194    -22.458300  1
      0.090423    -22.479800  1
      0.093653    -22.501300  1
      0.096882    -22.521800  1


      0.000000    -22.251600  1
      0.003229    -22.267200  1
      0.006459    -22.283800  1
      0.009688    -22.300300  1
      0.012918    -22.314500  1
      0.016147    -22.322300  1
      0.019376    -22.338600  1
      0.022606    -22.354800  1
      0.025835    -22.370900  1
      0.029065    -22.386800  1
      0.032294    -22.402700  1
      0.035523    -22.418500  1
      0.038753    -22.434100  1
      0.041982    -22.449700  1
      0.045212    -22.465100  1
      0.048441    -22.480400  1
      0.051670    -22.495600  1
      0.054900    -22.510700  1
      0.058129    -22.525700  1
      0.061359    -22.515500  1
      0.064588    -22.495200  1
      0.067817    -22.474900  1
      0.071047    -22.454600  1
      0.074276    -22.434100  1
      0.077506    -22.413600  1
      0.080735    -22.415000  1
      0.083965    -22.395400  1
      0.087194    -22.374700  1
      0.090423    -22.353900  1
      0.093653    -22.333100  1
      0.096882    -22.314500  1


      0.000000    -22.250400  1
      0.003229    -22.257000  1
      0.006459    -22.273100  1
      0.009688    -22.289600  1
      0.012918    -22.306000  1
      0.016147    -22.314500  1
      0.019376    -22.314500  1
      0.022606    -22.314500  1
      0.025835    -22.314500  1
      0.029065    -22.314500  1
      0.032294    -22.314500  1
      0.035523    -22.314500  1
      0.038753    -22.314500  1
      0.041982    -22.314500  1
      0.045212    -22.314500  1
      0.048441    -22.314500  1
      0.051670    -22.314500  1
      0.054900    -22.314500  1
      0.058129    -22.314500  1
      0.061359    -22.314500  1
      0.064588    -22.314500  1
      0.067817    -22.328100  1
      0.071047    -22.349800  1
      0.074276    -22.371600  1
      0.077506    -22.393200  1
      0.080735    -22.392900  1
      0.083965    -22.372300  1
      0.087194    -22.351600  1
      0.090423    -22.330900  1
      0.093653    -22.314500  1
      0.096882    -22.313000  1


      0.000000    -22.249800  1
      0.003229    -22.249000  1
      0.006459    -22.249000  1
      0.009688    -22.248700  1
      0.012918    -22.248200  1
      0.016147    -22.247600  1
      0.019376    -22.246900  1
      0.022606    -22.246100  1
      0.025835    -22.245100  1
      0.029065    -22.244000  1
      0.032294    -22.242700  1
      0.035523    -22.241400  1
      0.038753    -22.239900  1
      0.041982    -22.238200  1
      0.045212    -22.236500  1
      0.048441    -22.234600  1
      0.051670    -22.232600  1
      0.054900    -22.240900  1
      0.058129    -22.262700  1
      0.061359    -22.284500  1
      0.064588    -22.306300  1
      0.067817    -22.314500  1
      0.071047    -22.314500  1
      0.074276    -22.314500  1
      0.077506    -22.314500  1
      0.080735    -22.314500  1
      0.083965    -22.314500  1
      0.087194    -22.314500  1
      0.090423    -22.314500  1
      0.093653    -22.310100  1
      0.096882    -22.311500  1


      0.000000    -22.247000  1
      0.003229    -22.247000  1
      0.006459    -22.247000  1
      0.009688    -22.246800  1
      0.012918    -22.246300  1
      0.016147    -22.245700  1
      0.019376    -22.245000  1
      0.022606    -22.244200  1
      0.025835    -22.243200  1
      0.029065    -22.242100  1
      0.032294    -22.240800  1
      0.035523    -22.239500  1
      0.038753    -22.238000  1
      0.041982    -22.236300  1
      0.045212    -22.234600  1
      0.048441    -22.232700  1
      0.051670    -22.230700  1
      0.054900    -22.230400  1
      0.058129    -22.228100  1
      0.061359    -22.225700  1
      0.064588    -22.223200  1
      0.067817    -22.220600  1
      0.071047    -22.217800  1
      0.074276    -22.214900  1
      0.077506    -22.211900  1
      0.080735    -22.209100  1
      0.083965    -22.228600  1
      0.087194    -22.249500  1
      0.090423    -22.270500  1
      0.093653    -22.291400  1
      0.096882    -22.290600  1


      0.000000    -22.239100  1
      0.003229    -22.233200  1
      0.006459    -22.216400  1
      0.009688    -22.199400  1
      0.012918    -22.182300  1
      0.016147    -22.165100  1
      0.019376    -22.147800  1
      0.022606    -22.130500  1
      0.025835    -22.113100  1
      0.029065    -22.095600  1
      0.032294    -22.089700  1
      0.035523    -22.110100  1
      0.038753    -22.131800  1
      0.041982    -22.153600  1
      0.045212    -22.175400  1
      0.048441    -22.197100  1
      0.051670    -22.218900  1
      0.054900    -22.228400  1
      0.058129    -22.226200  1
      0.061359    -22.223800  1
      0.064588    -22.221300  1
      0.067817    -22.218600  1
      0.071047    -22.215800  1
      0.074276    -22.212900  1
      0.077506    -22.209900  1
      0.080735    -22.207600  1
      0.083965    -22.206700  1
      0.087194    -22.226600  1
      0.090423    -22.247400  1
      0.093653    -22.268300  1
